video1,video2,clip_similarity,video_similarity
v_Rafting_g05_c01.avi,v_Rafting_g05_c04.avi,0.95521,0.56433
v_Rafting_g05_c01.avi,v_Rafting_g07_c01.avi,0.95892,0.50019
v_Rafting_g05_c01.avi,v_Rafting_g07_c02.avi,0.95180,0.42820
v_Rafting_g05_c01.avi,v_Rafting_g07_c03.avi,0.96631,0.49299
v_Rafting_g05_c01.avi,v_Rafting_g07_c04.avi,0.96272,0.57811
v_Rafting_g05_c02.avi,v_Rafting_g07_c01.avi,0.94985,0.58867
v_Rafting_g05_c02.avi,v_Rafting_g07_c02.avi,0.95302,0.59157
v_Rafting_g05_c03.avi,v_Rafting_g07_c02.avi,0.94763,0.56875
v_Rafting_g05_c04.avi,v_Rafting_g07_c03.avi,0.94324,0.59065
v_Rafting_g06_c01.avi,v_Rafting_g06_c03.avi,0.91796,0.54574
v_Rafting_g06_c03.avi,v_Rafting_g07_c02.avi,0.90406,0.52641
v_Rafting_g06_c03.avi,v_Rafting_g07_c03.avi,0.90991,0.52773
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g01_c05.avi,0.94187,0.57107
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g03_c01.avi,0.91113,0.54392
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g03_c02.avi,0.90960,0.54236
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g03_c03.avi,0.91135,0.53565
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g03_c04.avi,0.91355,0.52008
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g03_c05.avi,0.91794,0.54434
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g03_c06.avi,0.90587,0.49186
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g06_c05.avi,0.91673,0.42931
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g06_c06.avi,0.92013,0.47967
v_RockClimbingIndoor_g01_c01.avi,v_RockClimbingIndoor_g06_c07.avi,0.90694,0.52533
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g02_c01.avi,0.90872,0.51485
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c01.avi,0.90592,0.47924
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c02.avi,0.90317,0.53287
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c03.avi,0.90137,0.56182
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c04.avi,0.90642,0.48971
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c05.avi,0.91382,0.56191
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c06.avi,0.90916,0.53952
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g03_c07.avi,0.91196,0.53361
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g04_c01.avi,0.90011,0.51975
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g04_c02.avi,0.90293,0.45995
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g04_c04.avi,0.90533,0.39283
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g06_c01.avi,0.90224,0.46479
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g06_c02.avi,0.90339,0.46673
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g06_c05.avi,0.90816,0.33951
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g06_c06.avi,0.92724,0.46798
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g06_c07.avi,0.91016,0.56392
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g07_c01.avi,0.90720,0.57741
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g07_c02.avi,0.90467,0.58142
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g07_c03.avi,0.90703,0.58945
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g07_c05.avi,0.90208,0.46527
v_RockClimbingIndoor_g01_c02.avi,v_RockClimbingIndoor_g07_c07.avi,0.90270,0.54881
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c01.avi,0.91341,0.51128
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c02.avi,0.90319,0.54818
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c03.avi,0.90030,0.54056
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c04.avi,0.90638,0.49721
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c05.avi,0.90805,0.54936
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c06.avi,0.90203,0.50363
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g03_c07.avi,0.90816,0.51614
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g04_c02.avi,0.90214,0.50481
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g04_c04.avi,0.90055,0.41181
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g06_c02.avi,0.90192,0.52283
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g06_c05.avi,0.90418,0.34843
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g06_c06.avi,0.91631,0.53728
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g06_c07.avi,0.90018,0.57144
v_RockClimbingIndoor_g01_c03.avi,v_RockClimbingIndoor_g07_c01.avi,0.90427,0.58482
v_RockClimbingIndoor_g01_c04.avi,v_RockClimbingIndoor_g06_c02.avi,0.90531,0.44076
v_RockClimbingIndoor_g01_c04.avi,v_RockClimbingIndoor_g06_c05.avi,0.90524,0.27195
v_RockClimbingIndoor_g01_c04.avi,v_RockClimbingIndoor_g06_c06.avi,0.90243,0.42699
v_RockClimbingIndoor_g01_c05.avi,v_RockClimbingIndoor_g06_c02.avi,0.90884,0.40938
v_RockClimbingIndoor_g01_c05.avi,v_RockClimbingIndoor_g06_c05.avi,0.90188,0.25233
v_RockClimbingIndoor_g01_c05.avi,v_RockClimbingIndoor_g06_c06.avi,0.90136,0.43726
v_RockClimbingIndoor_g02_c01.avi,v_RockClimbingIndoor_g02_c05.avi,0.93370,0.53455
v_RockClimbingIndoor_g02_c01.avi,v_RockClimbingIndoor_g04_c02.avi,0.90327,0.32910
v_RockClimbingIndoor_g02_c02.avi,v_RockClimbingIndoor_g02_c05.avi,0.94583,0.56307
v_RockClimbingIndoor_g02_c02.avi,v_RockClimbingIndoor_g06_c07.avi,0.90312,0.49545
v_RockClimbingIndoor_g02_c03.avi,v_RockClimbingIndoor_g06_c07.avi,0.90549,0.48659
v_RockClimbingIndoor_g02_c04.avi,v_RockClimbingIndoor_g06_c07.avi,0.91844,0.57644
v_RockClimbingIndoor_g02_c05.avi,v_RockClimbingIndoor_g04_c04.avi,0.90241,0.42519
v_RockClimbingIndoor_g02_c05.avi,v_RockClimbingIndoor_g06_c06.avi,0.90087,0.50794
v_RockClimbingIndoor_g03_c01.avi,v_RockClimbingIndoor_g07_c01.avi,0.90770,0.50378
v_RockClimbingIndoor_g03_c01.avi,v_RockClimbingIndoor_g07_c02.avi,0.92529,0.47066
v_RockClimbingIndoor_g03_c02.avi,v_RockClimbingIndoor_g07_c02.avi,0.90287,0.49587
v_RockClimbingIndoor_g03_c03.avi,v_RockClimbingIndoor_g07_c02.avi,0.90230,0.49602
v_RockClimbingIndoor_g03_c04.avi,v_RockClimbingIndoor_g07_c02.avi,0.91018,0.46838
v_RockClimbingIndoor_g03_c04.avi,v_RockClimbingIndoor_g07_c06.avi,0.90061,0.52706
v_RockClimbingIndoor_g03_c05.avi,v_RockClimbingIndoor_g06_c05.avi,0.90006,0.41795
v_RockClimbingIndoor_g03_c05.avi,v_RockClimbingIndoor_g06_c06.avi,0.90693,0.40827
v_RockClimbingIndoor_g03_c05.avi,v_RockClimbingIndoor_g06_c07.avi,0.90257,0.55077
v_RockClimbingIndoor_g03_c05.avi,v_RockClimbingIndoor_g07_c01.avi,0.90362,0.57410
v_RockClimbingIndoor_g03_c05.avi,v_RockClimbingIndoor_g07_c02.avi,0.91395,0.53831
v_RockClimbingIndoor_g03_c06.avi,v_RockClimbingIndoor_g07_c01.avi,0.90210,0.52016
v_RockClimbingIndoor_g03_c06.avi,v_RockClimbingIndoor_g07_c02.avi,0.90775,0.52071
v_RockClimbingIndoor_g03_c06.avi,v_RockClimbingIndoor_g07_c03.avi,0.90545,0.51979
v_RockClimbingIndoor_g03_c06.avi,v_RockClimbingIndoor_g07_c05.avi,0.90880,0.38500
v_RockClimbingIndoor_g04_c01.avi,v_RockClimbingIndoor_g04_c03.avi,0.91980,0.53191
v_RockClimbingIndoor_g04_c01.avi,v_RockClimbingIndoor_g04_c04.avi,0.91481,0.44775
v_RockClimbingIndoor_g04_c01.avi,v_RockClimbingIndoor_g06_c07.avi,0.90710,0.56991
v_RockClimbingIndoor_g04_c03.avi,v_RockClimbingIndoor_g07_c01.avi,0.91254,0.49726
v_RockClimbingIndoor_g04_c03.avi,v_RockClimbingIndoor_g07_c05.avi,0.90690,0.36037
v_RockClimbingIndoor_g04_c03.avi,v_RockClimbingIndoor_g07_c06.avi,0.90411,0.50695
v_RockClimbingIndoor_g04_c03.avi,v_RockClimbingIndoor_g07_c07.avi,0.90960,0.51986
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c01.avi,0.91597,0.40459
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c02.avi,0.90311,0.46280
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c03.avi,0.90559,0.34773
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c04.avi,0.90638,0.42927
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c05.avi,0.90916,0.31838
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c06.avi,0.91197,0.43825
v_RockClimbingIndoor_g04_c04.avi,v_RockClimbingIndoor_g07_c07.avi,0.91938,0.45979
v_RockClimbingIndoor_g05_c02.avi,v_RockClimbingIndoor_g07_c06.avi,0.91112,0.51032
v_RockClimbingIndoor_g05_c02.avi,v_RockClimbingIndoor_g07_c07.avi,0.90534,0.58914
v_RockClimbingIndoor_g06_c01.avi,v_RockClimbingIndoor_g06_c04.avi,0.91503,0.56072
v_RockClimbingIndoor_g06_c01.avi,v_RockClimbingIndoor_g06_c05.avi,0.91684,0.42896
v_RockClimbingIndoor_g06_c01.avi,v_RockClimbingIndoor_g06_c06.avi,0.94164,0.52630
v_RockClimbingIndoor_g06_c02.avi,v_RockClimbingIndoor_g06_c03.avi,0.91950,0.58864
v_RockClimbingIndoor_g06_c02.avi,v_RockClimbingIndoor_g06_c05.avi,0.91589,0.42940
v_RockClimbingIndoor_g06_c02.avi,v_RockClimbingIndoor_g06_c06.avi,0.96031,0.54326
v_RockClimbingIndoor_g06_c03.avi,v_RockClimbingIndoor_g06_c06.avi,0.93167,0.57593
v_RockClimbingIndoor_g06_c04.avi,v_RockClimbingIndoor_g06_c06.avi,0.95135,0.56667
v_RockClimbingIndoor_g06_c04.avi,v_RockClimbingIndoor_g07_c04.avi,0.90354,0.57846
v_RockClimbingIndoor_g06_c05.avi,v_RockClimbingIndoor_g06_c06.avi,0.92172,0.36132
v_RockClimbingIndoor_g06_c05.avi,v_RockClimbingIndoor_g06_c07.avi,0.90850,0.45123
v_RockClimbingIndoor_g06_c06.avi,v_RockClimbingIndoor_g06_c07.avi,0.94710,0.54583
v_RockClimbingIndoor_g06_c06.avi,v_RockClimbingIndoor_g07_c02.avi,0.90443,0.42605
v_RockClimbingIndoor_g06_c06.avi,v_RockClimbingIndoor_g07_c06.avi,0.90267,0.48143
v_RockClimbingIndoor_g06_c06.avi,v_RockClimbingIndoor_g07_c07.avi,0.90073,0.45257
v_RockClimbingIndoor_g06_c07.avi,v_RockClimbingIndoor_g07_c02.avi,0.90873,0.53825
v_RockClimbingIndoor_g06_c07.avi,v_RockClimbingIndoor_g07_c06.avi,0.90083,0.58245
v_RockClimbingIndoor_g07_c02.avi,v_RockClimbingIndoor_g07_c05.avi,0.92684,0.56399
v_RockClimbingIndoor_g07_c03.avi,v_RockClimbingIndoor_g07_c05.avi,0.96259,0.56593
v_RockClimbingIndoor_g07_c05.avi,v_RockClimbingIndoor_g07_c06.avi,0.93894,0.58063
v_RopeClimbing_g03_c01.avi,v_RopeClimbing_g03_c02.avi,0.93256,0.59638
v_RopeClimbing_g03_c01.avi,v_RopeClimbing_g03_c03.avi,0.90006,0.44055
v_RopeClimbing_g03_c01.avi,v_RopeClimbing_g03_c04.avi,0.91175,0.50080
v_Rowing_g01_c02.avi,v_Rowing_g01_c04.avi,0.91929,0.37303
v_Rowing_g01_c02.avi,v_Rowing_g02_c06.avi,0.90402,0.41203
v_Rowing_g01_c04.avi,v_Rowing_g02_c04.avi,0.90292,0.34652
v_Rowing_g02_c02.avi,v_Rowing_g02_c04.avi,0.92081,0.42395
v_Rowing_g02_c02.avi,v_Rowing_g02_c05.avi,0.90886,0.48253
v_Rowing_g02_c03.avi,v_Rowing_g02_c04.avi,0.93543,0.42800
v_Rowing_g02_c03.avi,v_Rowing_g02_c05.avi,0.93641,0.42255
v_Rowing_g05_c03.avi,v_Rowing_g05_c04.avi,0.96218,0.58408
v_ShavingBeard_g02_c06.avi,v_ShavingBeard_g02_c07.avi,0.93155,0.57846
v_ShavingBeard_g03_c02.avi,v_ShavingBeard_g03_c04.avi,0.93113,0.50965
v_ShavingBeard_g03_c02.avi,v_ShavingBeard_g03_c05.avi,0.92025,0.58891
v_ShavingBeard_g06_c01.avi,v_ShavingBeard_g06_c04.avi,0.91666,0.58444
v_ShavingBeard_g06_c01.avi,v_ShavingBeard_g06_c06.avi,0.90792,0.59629
v_Shotput_g02_c01.avi,v_Shotput_g02_c06.avi,0.91306,0.54810
v_Shotput_g02_c03.avi,v_Shotput_g02_c06.avi,0.94152,0.53371
v_Shotput_g02_c05.avi,v_Shotput_g02_c06.avi,0.96505,0.58082
v_Shotput_g05_c01.avi,v_Shotput_g05_c04.avi,0.94502,0.58639
v_Shotput_g05_c01.avi,v_Shotput_g05_c07.avi,0.93156,0.55799
v_Shotput_g07_c03.avi,v_Shotput_g07_c04.avi,0.90462,0.58304
v_SkateBoarding_g02_c04.avi,v_SkateBoarding_g05_c02.avi,0.90614,0.43456
v_SkateBoarding_g02_c04.avi,v_SkateBoarding_g05_c03.avi,0.91943,0.46080
v_SkateBoarding_g02_c04.avi,v_SkateBoarding_g05_c04.avi,0.90647,0.41009
v_SkateBoarding_g02_c05.avi,v_SkateBoarding_g06_c01.avi,0.90310,0.57420
v_SkateBoarding_g03_c02.avi,v_SkateBoarding_g07_c01.avi,0.90818,0.52526
v_SkateBoarding_g03_c02.avi,v_SkateBoarding_g07_c03.avi,0.90382,0.56132
v_SkateBoarding_g03_c02.avi,v_SkateBoarding_g07_c05.avi,0.90144,0.52034
v_SkateBoarding_g04_c01.avi,v_SkateBoarding_g07_c04.avi,0.90898,0.59432
v_SkateBoarding_g04_c02.avi,v_SkateBoarding_g06_c03.avi,0.90719,0.57187
v_SkateBoarding_g04_c03.avi,v_SkateBoarding_g06_c03.avi,0.90530,0.51837
v_SkateBoarding_g04_c04.avi,v_SkateBoarding_g06_c03.avi,0.90474,0.55268
v_SkateBoarding_g04_c04.avi,v_SkateBoarding_g07_c05.avi,0.93819,0.59818
v_SkateBoarding_g05_c04.avi,v_SkateBoarding_g07_c04.avi,0.92395,0.52560
v_SkateBoarding_g06_c03.avi,v_SkateBoarding_g07_c05.avi,0.90232,0.54760
v_Skiing_g01_c01.avi,v_Skiing_g01_c03.avi,0.90067,0.48578
v_Skiing_g01_c01.avi,v_Skiing_g01_c04.avi,0.91388,0.41181
v_Skiing_g01_c01.avi,v_Skiing_g01_c06.avi,0.92286,0.52567
v_Skiing_g01_c02.avi,v_Skiing_g01_c04.avi,0.90690,0.58877
v_Skiing_g01_c03.avi,v_Skiing_g01_c06.avi,0.93246,0.47731
v_Skiing_g01_c03.avi,v_Skiing_g04_c03.avi,0.92376,0.42484
v_Skiing_g01_c03.avi,v_Skiing_g04_c07.avi,0.90553,0.52028
v_Skiing_g01_c03.avi,v_Skiing_g05_c02.avi,0.91647,0.49844
v_Skiing_g01_c03.avi,v_Skiing_g07_c02.avi,0.90500,0.39427
v_Skiing_g01_c04.avi,v_Skiing_g01_c06.avi,0.92942,0.50400
v_Skiing_g01_c04.avi,v_Skiing_g04_c03.avi,0.90438,0.55009
v_Skiing_g01_c04.avi,v_Skiing_g07_c02.avi,0.90729,0.50208
v_Skiing_g01_c04.avi,v_Skiing_g07_c03.avi,0.90282,0.37573
v_Skiing_g01_c05.avi,v_Skiing_g01_c06.avi,0.93145,0.51187
v_Skiing_g02_c01.avi,v_Skiing_g02_c03.avi,0.96205,0.59661
v_Skiing_g02_c03.avi,v_Skiing_g02_c04.avi,0.94664,0.53203
v_Skiing_g02_c03.avi,v_Skiing_g02_c05.avi,0.94665,0.52500
v_Skiing_g03_c01.avi,v_Skiing_g03_c02.avi,0.94153,0.57669
v_Skiing_g03_c01.avi,v_Skiing_g03_c03.avi,0.91583,0.58615
v_Skiing_g03_c01.avi,v_Skiing_g03_c04.avi,0.92676,0.43682
v_Skiing_g03_c01.avi,v_Skiing_g03_c05.avi,0.93276,0.38833
v_Skiing_g03_c02.avi,v_Skiing_g03_c04.avi,0.94577,0.50867
v_Skiing_g03_c02.avi,v_Skiing_g03_c05.avi,0.95200,0.45169
v_Skiing_g03_c02.avi,v_Skiing_g03_c06.avi,0.92225,0.55797
v_Skiing_g03_c02.avi,v_Skiing_g03_c07.avi,0.91312,0.56868
v_Skiing_g03_c03.avi,v_Skiing_g03_c04.avi,0.95480,0.57081
v_Skiing_g03_c03.avi,v_Skiing_g03_c05.avi,0.95258,0.46459
v_Skiing_g03_c03.avi,v_Skiing_g03_c06.avi,0.90392,0.56715
v_Skiing_g03_c04.avi,v_Skiing_g03_c06.avi,0.92447,0.46420
v_Skiing_g03_c04.avi,v_Skiing_g03_c07.avi,0.91474,0.47943
v_Skiing_g03_c05.avi,v_Skiing_g03_c06.avi,0.92743,0.43309
v_Skiing_g03_c05.avi,v_Skiing_g03_c07.avi,0.90409,0.45386
v_Skiing_g04_c01.avi,v_Skiing_g04_c04.avi,0.90038,0.56047
v_Skiing_g04_c01.avi,v_Skiing_g04_c07.avi,0.92229,0.46066
v_Skiing_g04_c01.avi,v_Skiing_g07_c01.avi,0.91349,0.55329
v_Skiing_g04_c02.avi,v_Skiing_g04_c06.avi,0.90056,0.59425
v_Skiing_g04_c02.avi,v_Skiing_g04_c07.avi,0.93026,0.57095
v_Skiing_g04_c02.avi,v_Skiing_g05_c01.avi,0.91009,0.50113
v_Skiing_g04_c03.avi,v_Skiing_g04_c06.avi,0.95113,0.58862
v_Skiing_g04_c03.avi,v_Skiing_g04_c07.avi,0.94070,0.49112
v_Skiing_g04_c03.avi,v_Skiing_g05_c01.avi,0.90230,0.36009
v_Skiing_g04_c03.avi,v_Skiing_g05_c02.avi,0.93981,0.37201
v_Skiing_g04_c03.avi,v_Skiing_g05_c03.avi,0.94129,0.36613
v_Skiing_g04_c03.avi,v_Skiing_g07_c01.avi,0.90265,0.52135
v_Skiing_g04_c03.avi,v_Skiing_g07_c02.avi,0.94015,0.47090
v_Skiing_g04_c03.avi,v_Skiing_g07_c03.avi,0.93107,0.39244
v_Skiing_g04_c06.avi,v_Skiing_g04_c07.avi,0.93597,0.55809
v_Skiing_g04_c06.avi,v_Skiing_g05_c02.avi,0.91497,0.54346
v_Skiing_g04_c06.avi,v_Skiing_g05_c03.avi,0.90147,0.45060
v_Skiing_g04_c07.avi,v_Skiing_g05_c01.avi,0.90115,0.42601
v_Skiing_g04_c07.avi,v_Skiing_g05_c02.avi,0.92797,0.56515
v_Skiing_g04_c07.avi,v_Skiing_g07_c01.avi,0.91328,0.48563
v_Skiing_g05_c01.avi,v_Skiing_g05_c02.avi,0.90924,0.40475
v_Skiing_g05_c01.avi,v_Skiing_g05_c03.avi,0.91351,0.55982
v_Skiing_g05_c01.avi,v_Skiing_g07_c04.avi,0.90486,0.59107
v_Skiing_g05_c02.avi,v_Skiing_g05_c03.avi,0.95121,0.38738
v_Skiing_g05_c02.avi,v_Skiing_g07_c01.avi,0.90317,0.45027
v_Skiing_g05_c02.avi,v_Skiing_g07_c02.avi,0.94246,0.51340
v_Skiing_g05_c02.avi,v_Skiing_g07_c03.avi,0.93153,0.36123
v_Skiing_g05_c03.avi,v_Skiing_g07_c02.avi,0.93208,0.53499
v_Skiing_g05_c03.avi,v_Skiing_g07_c03.avi,0.93614,0.57585
v_Skijet_g01_c01.avi,v_Skijet_g05_c02.avi,0.90391,0.47140
v_Skijet_g01_c01.avi,v_Skijet_g05_c03.avi,0.90170,0.51407
v_Skijet_g01_c01.avi,v_Skijet_g06_c01.avi,0.93017,0.51170
v_Skijet_g01_c01.avi,v_Skijet_g06_c02.avi,0.90780,0.52582
v_Skijet_g01_c01.avi,v_Skijet_g06_c03.avi,0.90583,0.53500
v_Skijet_g01_c01.avi,v_Skijet_g06_c04.avi,0.92437,0.52973
v_Skijet_g01_c02.avi,v_Skijet_g05_c01.avi,0.90438,0.48613
v_Skijet_g01_c02.avi,v_Skijet_g05_c02.avi,0.90495,0.39879
v_Skijet_g01_c02.avi,v_Skijet_g05_c03.avi,0.91528,0.43037
v_Skijet_g01_c02.avi,v_Skijet_g06_c02.avi,0.92673,0.58376
v_Skijet_g01_c02.avi,v_Skijet_g06_c03.avi,0.93092,0.59102
v_Skijet_g01_c03.avi,v_Skijet_g06_c01.avi,0.91443,0.54827
v_Skijet_g01_c03.avi,v_Skijet_g06_c02.avi,0.91303,0.45142
v_Skijet_g01_c03.avi,v_Skijet_g06_c03.avi,0.92043,0.59509
v_Skijet_g01_c04.avi,v_Skijet_g06_c02.avi,0.92270,0.59093
v_Skijet_g01_c04.avi,v_Skijet_g06_c03.avi,0.90896,0.59115
v_Skijet_g01_c04.avi,v_Skijet_g06_c04.avi,0.93049,0.59666
v_Skijet_g02_c01.avi,v_Skijet_g02_c02.avi,0.97849,0.54176
v_Skijet_g03_c02.avi,v_Skijet_g03_c04.avi,0.91474,0.54175
v_Skijet_g03_c02.avi,v_Skijet_g05_c04.avi,0.90207,0.59862
v_Skijet_g03_c03.avi,v_Skijet_g03_c04.avi,0.93552,0.55980
v_Skijet_g05_c01.avi,v_Skijet_g06_c01.avi,0.91190,0.42412
v_Skijet_g05_c01.avi,v_Skijet_g06_c02.avi,0.90095,0.40289
v_Skijet_g05_c02.avi,v_Skijet_g05_c04.avi,0.93267,0.53450
v_Skijet_g05_c02.avi,v_Skijet_g06_c01.avi,0.90682,0.39337
v_Skijet_g05_c03.avi,v_Skijet_g05_c04.avi,0.95323,0.59803
v_Skijet_g05_c03.avi,v_Skijet_g06_c01.avi,0.92012,0.41813
v_Skijet_g05_c03.avi,v_Skijet_g06_c02.avi,0.90532,0.41249
v_Skijet_g05_c04.avi,v_Skijet_g06_c01.avi,0.91086,0.48743
v_Skijet_g05_c04.avi,v_Skijet_g06_c02.avi,0.90785,0.43762
v_SkyDiving_g01_c01.avi,v_SkyDiving_g03_c05.avi,0.92002,0.57970
v_SkyDiving_g01_c02.avi,v_SkyDiving_g03_c03.avi,0.92653,0.55357
v_SkyDiving_g01_c02.avi,v_SkyDiving_g03_c05.avi,0.91519,0.47447
v_SkyDiving_g01_c02.avi,v_SkyDiving_g07_c03.avi,0.90422,0.49187
v_SkyDiving_g01_c04.avi,v_SkyDiving_g03_c05.avi,0.91306,0.59499
v_SkyDiving_g02_c01.avi,v_SkyDiving_g02_c02.avi,0.92291,0.39344
v_SkyDiving_g02_c01.avi,v_SkyDiving_g07_c01.avi,0.92208,0.40413
v_SkyDiving_g02_c01.avi,v_SkyDiving_g07_c02.avi,0.92912,0.42936
v_SkyDiving_g02_c01.avi,v_SkyDiving_g07_c03.avi,0.91902,0.44725
v_SkyDiving_g02_c02.avi,v_SkyDiving_g04_c02.avi,0.90264,0.44097
v_SkyDiving_g02_c02.avi,v_SkyDiving_g04_c03.avi,0.90856,0.55340
v_SkyDiving_g02_c02.avi,v_SkyDiving_g04_c04.avi,0.90447,0.48057
v_SkyDiving_g02_c02.avi,v_SkyDiving_g07_c02.avi,0.93302,0.55085
v_SkyDiving_g02_c02.avi,v_SkyDiving_g07_c03.avi,0.94240,0.53504
v_SkyDiving_g02_c02.avi,v_SkyDiving_g07_c04.avi,0.93114,0.49355
v_SkyDiving_g02_c02.avi,v_SkyDiving_g07_c05.avi,0.91074,0.49147
v_SkyDiving_g02_c03.avi,v_SkyDiving_g03_c01.avi,0.91746,0.54722
v_SkyDiving_g02_c03.avi,v_SkyDiving_g03_c03.avi,0.91271,0.50881
v_SkyDiving_g02_c03.avi,v_SkyDiving_g03_c04.avi,0.90402,0.57273
v_SkyDiving_g02_c03.avi,v_SkyDiving_g03_c05.avi,0.90901,0.38887
v_SkyDiving_g02_c03.avi,v_SkyDiving_g05_c01.avi,0.94658,0.58210
v_SkyDiving_g02_c03.avi,v_SkyDiving_g05_c02.avi,0.95012,0.58046
v_SkyDiving_g02_c03.avi,v_SkyDiving_g05_c03.avi,0.93610,0.57769
v_SkyDiving_g02_c03.avi,v_SkyDiving_g05_c04.avi,0.92970,0.59726
v_SkyDiving_g02_c03.avi,v_SkyDiving_g07_c02.avi,0.91147,0.56283
v_SkyDiving_g02_c03.avi,v_SkyDiving_g07_c04.avi,0.90017,0.58005
v_SkyDiving_g03_c01.avi,v_SkyDiving_g07_c03.avi,0.90646,0.50505
v_SkyDiving_g03_c01.avi,v_SkyDiving_g07_c04.avi,0.91037,0.57367
v_SkyDiving_g03_c02.avi,v_SkyDiving_g07_c05.avi,0.90021,0.57750
v_SkyDiving_g03_c03.avi,v_SkyDiving_g07_c03.avi,0.90512,0.49281
v_SkyDiving_g03_c03.avi,v_SkyDiving_g07_c05.avi,0.90485,0.54530
v_SkyDiving_g03_c04.avi,v_SkyDiving_g07_c03.avi,0.90949,0.59688
v_SkyDiving_g03_c05.avi,v_SkyDiving_g07_c04.avi,0.90839,0.56565
v_SkyDiving_g04_c02.avi,v_SkyDiving_g07_c02.avi,0.90168,0.50352
v_SkyDiving_g04_c02.avi,v_SkyDiving_g07_c03.avi,0.91168,0.56744
v_SkyDiving_g04_c02.avi,v_SkyDiving_g07_c05.avi,0.90048,0.54013
v_SkyDiving_g05_c01.avi,v_SkyDiving_g07_c05.avi,0.91217,0.56387
v_SkyDiving_g06_c01.avi,v_SkyDiving_g06_c02.avi,0.94846,0.58095
v_SkyDiving_g06_c01.avi,v_SkyDiving_g06_c03.avi,0.90622,0.49653
v_SkyDiving_g06_c01.avi,v_SkyDiving_g06_c04.avi,0.90105,0.49128
v_SkyDiving_g07_c02.avi,v_SkyDiving_g07_c04.avi,0.95016,0.58469
v_SkyDiving_g07_c04.avi,v_SkyDiving_g07_c05.avi,0.93402,0.58048
v_SoccerJuggling_g01_c01.avi,v_SoccerJuggling_g01_c04.avi,0.94057,0.59599
v_SoccerPenalty_g02_c02.avi,v_SoccerPenalty_g03_c03.avi,0.91381,0.59567
